,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
0,frozenset({'DN'}),frozenset({'won'}),0.5904761904761905,0.3523809523809524,0.20952380952380953,0.3548387096774194,1.006974716652136,0.001451247165532854,1.0038095238095237
1,"frozenset({'DN', 'AD Mathews'})",frozenset({'won'}),0.3523809523809524,0.3523809523809524,0.1619047619047619,0.45945945945945943,1.303871439006574,0.03773242630385487,1.1980952380952379
2,"frozenset({'HDRL Thirimanne', 'DN'})",frozenset({'won'}),0.24761904761904763,0.3523809523809524,0.10476190476190476,0.4230769230769231,1.2006237006237006,0.017505668934240354,1.1225396825396825
3,"frozenset({'MDKJ Perera', 'DN'})",frozenset({'won'}),0.3047619047619048,0.3523809523809524,0.14285714285714285,0.46874999999999994,1.3302364864864862,0.03546485260770972,1.219047619047619
4,"frozenset({'NLTC Perera', 'DN'})",frozenset({'won'}),0.4095238095238095,0.3523809523809524,0.1619047619047619,0.39534883720930236,1.1219358893777498,0.01759637188208618,1.071062271062271
5,"frozenset({'RAS Lakmal', 'DN'})",frozenset({'won'}),0.26666666666666666,0.3523809523809524,0.10476190476190476,0.39285714285714285,1.1148648648648647,0.010793650793650786,1.0666666666666664
6,"frozenset({'MDKJ Perera', 'DN', 'AD Mathews'})",frozenset({'won'}),0.24761904761904763,0.3523809523809524,0.13333333333333333,0.5384615384615384,1.528066528066528,0.04607709750566892,1.4031746031746029
7,"frozenset({'NLTC Perera', 'DN', 'AD Mathews'})",frozenset({'won'}),0.23809523809523808,0.3523809523809524,0.11428571428571428,0.48000000000000004,1.3621621621621622,0.030385487528344662,1.2454212454212452
8,"frozenset({'BKG Mendis', 'NLTC Perera', 'DN'})",frozenset({'won'}),0.2761904761904762,0.3523809523809524,0.10476190476190476,0.3793103448275862,1.0764212488350418,0.007437641723355995,1.0433862433862433
