,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
0,frozenset({'D'}),frozenset({'won'}),0.46078431372549017,0.6372549019607843,0.37254901960784315,0.8085106382978724,1.2687397708674306,0.07891195693963865,1.8943355119825716
1,"frozenset({'C Munro', 'D'})",frozenset({'won'}),0.2549019607843137,0.6372549019607843,0.22549019607843138,0.8846153846153847,1.388165680473373,0.06305267204921186,3.143790849673205
2,"frozenset({'GD Elliott', 'D'})",frozenset({'won'}),0.13725490196078433,0.6372549019607843,0.11764705882352941,0.8571428571428571,1.3450549450549452,0.030180699730872743,2.539215686274509
3,"frozenset({'HM Nicholls', 'D'})",frozenset({'won'}),0.19607843137254902,0.6372549019607843,0.16666666666666666,0.85,1.333846153846154,0.04171472510572857,2.418300653594771
4,"frozenset({'IS Sodhi', 'D'})",frozenset({'won'}),0.12745098039215685,0.6372549019607843,0.10784313725490197,0.8461538461538463,1.3278106508875742,0.02662437524029221,2.357843137254904
5,"frozenset({'JDS Neesham', 'D'})",frozenset({'won'}),0.20588235294117646,0.6372549019607843,0.14705882352941177,0.7142857142857143,1.120879120879121,0.01585928489042679,1.269607843137255
6,"frozenset({'KS Williamson', 'D'})",frozenset({'won'}),0.37254901960784315,0.6372549019607843,0.29411764705882354,0.7894736842105263,1.2388663967611337,0.05670895809304116,1.7230392156862748
7,"frozenset({'L Ronchi', 'D'})",frozenset({'won'}),0.2647058823529412,0.6372549019607843,0.20588235294117646,0.7777777777777777,1.2205128205128204,0.03719723183391002,1.6323529411764701
8,"frozenset({'LH Ferguson', 'D'})",frozenset({'won'}),0.17647058823529413,0.6372549019607843,0.16666666666666666,0.9444444444444443,1.482051282051282,0.054209919261822365,6.529411764705867
9,"frozenset({'LRPL Taylor', 'D'})",frozenset({'won'}),0.37254901960784315,0.6372549019607843,0.29411764705882354,0.7894736842105263,1.2388663967611337,0.05670895809304116,1.7230392156862748
10,"frozenset({'MJ Guptill', 'D'})",frozenset({'won'}),0.37254901960784315,0.6372549019607843,0.29411764705882354,0.7894736842105263,1.2388663967611337,0.05670895809304116,1.7230392156862748
11,"frozenset({'MJ Henry', 'D'})",frozenset({'won'}),0.21568627450980393,0.6372549019607843,0.16666666666666666,0.7727272727272726,1.2125874125874125,0.029219530949634753,1.5960784313725482
12,"frozenset({'MJ Santner', 'D'})",frozenset({'won'}),0.3235294117647059,0.6372549019607843,0.24509803921568626,0.7575757575757575,1.1888111888111887,0.038927335640138394,1.496323529411764
13,"frozenset({'NT Broom', 'D'})",frozenset({'won'}),0.13725490196078433,0.6372549019607843,0.10784313725490197,0.7857142857142857,1.232967032967033,0.0203767781622453,1.6928104575163399
14,"frozenset({'TA Boult', 'D'})",frozenset({'won'}),0.29411764705882354,0.6372549019607843,0.24509803921568626,0.8333333333333333,1.3076923076923077,0.05767012687427911,2.1764705882352935
15,"frozenset({'TG Southee', 'D'})",frozenset({'won'}),0.24509803921568626,0.6372549019607843,0.18627450980392157,0.76,1.1926153846153846,0.030084582852748953,1.5114379084967322
16,"frozenset({'TWM Latham', 'D'})",frozenset({'won'}),0.35294117647058826,0.6372549019607843,0.29411764705882354,0.8333333333333333,1.3076923076923077,0.06920415224913495,2.1764705882352935
17,"frozenset({'JDS Neesham', 'C Munro', 'D'})",frozenset({'won'}),0.13725490196078433,0.6372549019607843,0.11764705882352941,0.8571428571428571,1.3450549450549452,0.030180699730872743,2.539215686274509
18,"frozenset({'C Munro', 'KS Williamson', 'D'})",frozenset({'won'}),0.18627450980392157,0.6372549019607843,0.16666666666666666,0.894736842105263,1.4040485829959513,0.04796232218377547,3.446078431372546
19,"frozenset({'C Munro', 'LH Ferguson', 'D'})",frozenset({'won'}),0.1568627450980392,0.6372549019607843,0.14705882352941177,0.9375,1.4711538461538463,0.047097270280661296,5.803921568627452
20,"frozenset({'LRPL Taylor', 'C Munro', 'D'})",frozenset({'won'}),0.19607843137254902,0.6372549019607843,0.17647058823529413,0.9,1.4123076923076925,0.051518646674356045,3.627450980392158
21,"frozenset({'C Munro', 'MJ Guptill', 'D'})",frozenset({'won'}),0.17647058823529413,0.6372549019607843,0.1568627450980392,0.8888888888888888,1.3948717948717948,0.04440599769319492,3.2647058823529402
22,"frozenset({'MJ Santner', 'C Munro', 'D'})",frozenset({'won'}),0.19607843137254902,0.6372549019607843,0.16666666666666666,0.85,1.333846153846154,0.04171472510572857,2.418300653594771
23,"frozenset({'C Munro', 'TA Boult', 'D'})",frozenset({'won'}),0.1568627450980392,0.6372549019607843,0.13725490196078433,0.8750000000000001,1.3730769230769233,0.03729334871203385,2.9019607843137285
24,"frozenset({'C Munro', 'TG Southee', 'D'})",frozenset({'won'}),0.13725490196078433,0.6372549019607843,0.12745098039215685,0.9285714285714284,1.4571428571428569,0.039984621299500187,5.078431372549007
25,"frozenset({'TWM Latham', 'C Munro', 'D'})",frozenset({'won'}),0.24509803921568626,0.6372549019607843,0.21568627450980393,0.8800000000000001,1.3809230769230771,0.05949634755863131,3.0228758169934675
26,"frozenset({'GD Elliott', 'KS Williamson', 'D'})",frozenset({'won'}),0.13725490196078433,0.6372549019607843,0.11764705882352941,0.8571428571428571,1.3450549450549452,0.030180699730872743,2.539215686274509
27,"frozenset({'GD Elliott', 'L Ronchi', 'D'})",frozenset({'won'}),0.13725490196078433,0.6372549019607843,0.11764705882352941,0.8571428571428571,1.3450549450549452,0.030180699730872743,2.539215686274509
