,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
0,"frozenset({'AU Rashid', 'DN'})",frozenset({'won'}),0.4351851851851852,0.6666666666666666,0.2962962962962963,0.6808510638297872,1.021276595744681,0.006172839506172867,1.0444444444444445
1,"frozenset({'DN', 'DJ Willey'})",frozenset({'won'}),0.23148148148148148,0.6666666666666666,0.16666666666666666,0.72,1.08,0.012345679012345678,1.1904761904761905
2,"frozenset({'JJ Roy', 'DN'})",frozenset({'won'}),0.4444444444444444,0.6666666666666666,0.2962962962962963,0.6666666666666666,1.0,0.0,1.0
3,"frozenset({'JM Bairstow', 'DN'})",frozenset({'won'}),0.3055555555555556,0.6666666666666666,0.2222222222222222,0.7272727272727272,1.0909090909090908,0.01851851851851849,1.2222222222222219
4,"frozenset({'DN', 'LE Plunkett'})",frozenset({'won'}),0.2222222222222222,0.6666666666666666,0.18518518518518517,0.8333333333333334,1.2500000000000002,0.037037037037037035,2.000000000000001
5,"frozenset({'AU Rashid', 'DN', 'AD Hales'})",frozenset({'won'}),0.26851851851851855,0.6666666666666666,0.18518518518518517,0.689655172413793,1.0344827586206897,0.006172839506172811,1.074074074074074
6,"frozenset({'AD Hales', 'DN', 'DJ Willey'})",frozenset({'won'}),0.14814814814814814,0.6666666666666666,0.1111111111111111,0.75,1.125,0.012345679012345678,1.3333333333333335
7,"frozenset({'DN', 'AD Hales', 'EJG Morgan'})",frozenset({'won'}),0.28703703703703703,0.6666666666666666,0.19444444444444445,0.6774193548387097,1.0161290322580647,0.0030864197530864335,1.0333333333333337
8,"frozenset({'JE Root', 'DN', 'AD Hales'})",frozenset({'won'}),0.2777777777777778,0.6666666666666666,0.18518518518518517,0.6666666666666666,1.0,0.0,1.0
9,"frozenset({'JJ Roy', 'DN', 'AD Hales'})",frozenset({'won'}),0.25925925925925924,0.6666666666666666,0.17592592592592593,0.6785714285714286,1.017857142857143,0.0030864197530864335,1.0370370370370372
10,"frozenset({'JM Bairstow', 'DN', 'AD Hales'})",frozenset({'won'}),0.12037037037037036,0.6666666666666666,0.10185185185185185,0.8461538461538461,1.2692307692307694,0.021604938271604937,2.166666666666667
11,"frozenset({'DN', 'AD Hales', 'LE Plunkett'})",frozenset({'won'}),0.1574074074074074,0.6666666666666666,0.12962962962962962,0.8235294117647058,1.2352941176470589,0.024691358024691357,1.8888888888888886
12,"frozenset({'AU Rashid', 'DN', 'CR Woakes'})",frozenset({'won'}),0.28703703703703703,0.6666666666666666,0.19444444444444445,0.6774193548387097,1.0161290322580647,0.0030864197530864335,1.0333333333333337
13,"frozenset({'AU Rashid', 'DN', 'DJ Willey'})",frozenset({'won'}),0.2037037037037037,0.6666666666666666,0.14814814814814814,0.7272727272727273,1.090909090909091,0.012345679012345678,1.2222222222222225
14,"frozenset({'AU Rashid', 'DN', 'EJG Morgan'})",frozenset({'won'}),0.3888888888888889,0.6666666666666666,0.26851851851851855,0.6904761904761906,1.035714285714286,0.0092592592592593,1.0769230769230773
15,"frozenset({'JC Buttler', 'AU Rashid', 'DN'})",frozenset({'won'}),0.3888888888888889,0.6666666666666666,0.25925925925925924,0.6666666666666666,1.0,0.0,1.0
16,"frozenset({'JE Root', 'DN', 'AU Rashid'})",frozenset({'won'}),0.3611111111111111,0.6666666666666666,0.25,0.6923076923076923,1.0384615384615385,0.009259259259259273,1.0833333333333335
17,"frozenset({'AU Rashid', 'JJ Roy', 'DN'})",frozenset({'won'}),0.4074074074074074,0.6666666666666666,0.2777777777777778,0.6818181818181819,1.022727272727273,0.006172839506172867,1.047619047619048
18,"frozenset({'JM Bairstow', 'AU Rashid', 'DN'})",frozenset({'won'}),0.2777777777777778,0.6666666666666666,0.2037037037037037,0.7333333333333333,1.1,0.018518518518518517,1.25
19,"frozenset({'AU Rashid', 'DN', 'LE Plunkett'})",frozenset({'won'}),0.19444444444444445,0.6666666666666666,0.16666666666666666,0.8571428571428571,1.2857142857142858,0.037037037037037035,2.333333333333333
20,"frozenset({'AU Rashid', 'DN', 'MM Ali'})",frozenset({'won'}),0.3888888888888889,0.6666666666666666,0.26851851851851855,0.6904761904761906,1.035714285714286,0.0092592592592593,1.0769230769230773
21,"frozenset({'JM Bairstow', 'DN', 'BA Stokes'})",frozenset({'won'}),0.1388888888888889,0.6666666666666666,0.10185185185185185,0.7333333333333333,1.1,0.009259259259259259,1.25
22,"frozenset({'DN', 'BA Stokes', 'LE Plunkett'})",frozenset({'won'}),0.1388888888888889,0.6666666666666666,0.10185185185185185,0.7333333333333333,1.1,0.009259259259259259,1.25
23,"frozenset({'JM Bairstow', 'DN', 'CR Woakes'})",frozenset({'won'}),0.2222222222222222,0.6666666666666666,0.1574074074074074,0.7083333333333334,1.0625000000000002,0.009259259259259273,1.1428571428571432
24,"frozenset({'LE Plunkett', 'DN', 'CR Woakes'})",frozenset({'won'}),0.14814814814814814,0.6666666666666666,0.1388888888888889,0.9375000000000001,1.4062500000000002,0.04012345679012347,5.333333333333344
25,"frozenset({'DN', 'DJ Willey', 'EJG Morgan'})",frozenset({'won'}),0.21296296296296297,0.6666666666666666,0.1574074074074074,0.7391304347826088,1.1086956521739133,0.015432098765432112,1.2777777777777781
26,"frozenset({'JC Buttler', 'DN', 'DJ Willey'})",frozenset({'won'}),0.18518518518518517,0.6666666666666666,0.12962962962962962,0.7,1.05,0.006172839506172839,1.1111111111111112
27,"frozenset({'JE Root', 'DN', 'DJ Willey'})",frozenset({'won'}),0.17592592592592593,0.6666666666666666,0.12962962962962962,0.7368421052631579,1.105263157894737,0.012345679012345678,1.2666666666666666
28,"frozenset({'JJ Roy', 'DN', 'DJ Willey'})",frozenset({'won'}),0.2222222222222222,0.6666666666666666,0.1574074074074074,0.7083333333333334,1.0625000000000002,0.009259259259259273,1.1428571428571432
