,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
268,"frozenset({'AU Rashid', 'AD Hales'})",frozenset({'won'}),0.48148148148148145,0.6666666666666666,0.3425925925925926,0.7115384615384617,1.0673076923076925,0.02160493827160498,1.1555555555555563
367,"frozenset({'AD Hales', 'DJ Willey'})",frozenset({'won'}),0.25925925925925924,0.6666666666666666,0.18518518518518517,0.7142857142857143,1.0714285714285716,0.012345679012345678,1.166666666666667
419,"frozenset({'AD Hales', 'EJG Morgan'})",frozenset({'won'}),0.5092592592592593,0.6666666666666666,0.35185185185185186,0.6909090909090909,1.0363636363636364,0.012345679012345678,1.0784313725490198
450,"frozenset({'AD Hales', 'JC Buttler'})",frozenset({'won'}),0.4537037037037037,0.6666666666666666,0.3055555555555556,0.6734693877551021,1.0102040816326532,0.0030864197530864335,1.0208333333333337
484,"frozenset({'AD Hales', 'JE Root'})",frozenset({'won'}),0.48148148148148145,0.6666666666666666,0.3425925925925926,0.7115384615384617,1.0673076923076925,0.02160493827160498,1.1555555555555563
518,"frozenset({'AD Hales', 'JJ Roy'})",frozenset({'won'}),0.4537037037037037,0.6666666666666666,0.3148148148148148,0.6938775510204082,1.0408163265306123,0.012345679012345678,1.088888888888889
530,"frozenset({'JM Bairstow', 'AD Hales'})",frozenset({'won'}),0.25,0.6666666666666666,0.19444444444444445,0.7777777777777778,1.1666666666666667,0.02777777777777779,1.5000000000000002
544,"frozenset({'LE Plunkett', 'AD Hales'})",frozenset({'won'}),0.2962962962962963,0.6666666666666666,0.25,0.84375,1.265625,0.05246913580246915,2.1333333333333337
555,"frozenset({'AD Hales', 'MA Wood'})",frozenset({'won'}),0.2777777777777778,0.6666666666666666,0.2037037037037037,0.7333333333333333,1.1,0.018518518518518517,1.25
560,"frozenset({'AD Hales', 'MM Ali'})",frozenset({'won'}),0.4351851851851852,0.6666666666666666,0.3055555555555556,0.7021276595744682,1.0531914893617025,0.015432098765432167,1.1190476190476197
630,"frozenset({'AU Rashid', 'BA Stokes'})",frozenset({'won'}),0.5740740740740741,0.6666666666666666,0.3888888888888889,0.6774193548387097,1.0161290322580647,0.006172839506172867,1.0333333333333337
670,"frozenset({'AU Rashid', 'CR Woakes'})",frozenset({'won'}),0.5185185185185185,0.6666666666666666,0.37037037037037035,0.7142857142857143,1.0714285714285716,0.024691358024691357,1.166666666666667
703,"frozenset({'AU Rashid', 'DJ Willey'})",frozenset({'won'}),0.37037037037037035,0.6666666666666666,0.2777777777777778,0.7500000000000001,1.1250000000000002,0.030864197530864224,1.3333333333333341
748,"frozenset({'AU Rashid', 'EJG Morgan'})",frozenset({'won'}),0.7962962962962963,0.6666666666666666,0.5740740740740741,0.7209302325581396,1.0813953488372094,0.04320987654320996,1.1944444444444449
818,"frozenset({'AU Rashid', 'JC Buttler'})",frozenset({'won'}),0.7407407407407407,0.6666666666666666,0.5185185185185185,0.7,1.05,0.024691358024691357,1.1111111111111112
854,"frozenset({'AU Rashid', 'JE Root'})",frozenset({'won'}),0.75,0.6666666666666666,0.5555555555555556,0.7407407407407408,1.1111111111111114,0.05555555555555558,1.2857142857142863
910,"frozenset({'AU Rashid', 'JJ Roy'})",frozenset({'won'}),0.7314814814814815,0.6666666666666666,0.5277777777777778,0.7215189873417721,1.0822784810126582,0.04012345679012347,1.196969696969697
960,"frozenset({'JM Bairstow', 'AU Rashid'})",frozenset({'won'}),0.5740740740740741,0.6666666666666666,0.42592592592592593,0.7419354838709677,1.1129032258064517,0.0432098765432099,1.2916666666666667
972,"frozenset({'JT Ball', 'AU Rashid'})",frozenset({'won'}),0.1388888888888889,0.6666666666666666,0.10185185185185185,0.7333333333333333,1.1,0.009259259259259259,1.25
986,"frozenset({'LE Plunkett', 'AU Rashid'})",frozenset({'won'}),0.4537037037037037,0.6666666666666666,0.39814814814814814,0.8775510204081632,1.316326530612245,0.095679012345679,2.722222222222222
1001,"frozenset({'AU Rashid', 'MA Wood'})",frozenset({'won'}),0.4351851851851852,0.6666666666666666,0.2962962962962963,0.6808510638297872,1.021276595744681,0.006172839506172867,1.0444444444444445
